Date,Open,High,Low,Close,Adj Close,Volume
04-06-1981,1.661344981,1.611777997,0,1.636561966,738402.1,0.890696621
05-06-1981,1.624170041,1.599387026,0,1.599387026,2316080.1,0.871566689
08-06-1981,1.630365944,1.599387026,0,1.611777997,780769.1,0.877943134
09-06-1981,1.624170041,1.611777997,0,1.611777997,1198390.1,0.877943134
10-06-1981,1.617974019,1.586994982,0,1.605583048,946203.1,0.874755418
11-06-1981,1.605583048,1.586994982,0,1.586994982,552793.1,0.865190244
12-06-1981,1.599387026,1.574604011,0,1.58079896,318764.1,0.862001574
15-06-1981,1.574604011,1.556015944,0,1.574604011,221924.1,0.858813739
16-06-1981,1.599387026,1.574604011,0,1.574604011,488233.1,0.858813739
17-06-1981,1.586994982,1.562211967,0,1.562211967,494285.1,0.852437234
18-06-1981,1.568407989,1.549820042,0,1.549820042,369201.1,0.846060431
19-06-1981,1.562211967,1.525037026,0,1.562211967,562880.1,0.852437234
22-06-1981,1.549820042,1.487861967,0,1.500254011,2473444.1,0.82055459
23-06-1981,1.549820042,1.512644982,0,1.549820042,1349702.1,0.846060431
24-06-1981,1.556015944,1.525037026,0,1.525037026,742437.1,0.833307302
25-06-1981,1.574604011,1.525037026,0,1.54362402,177539.1,0.842872357
26-06-1981,1.574604011,1.54362402,0,1.549820042,459988.1,0.846060431
29-06-1981,1.549820042,1.512644982,0,1.537428951,671825.1,0.839683568
30-06-1981,1.549820042,1.487861967,0,1.500254011,133154.1,0.82055459
01-07-1981,1.500254011,1.475470996,0,1.475470996,326834.1,0.807801402
02-07-1981,1.487861967,1.438296056,0,1.450687027,1555486.1,0.795047855
06-07-1981,1.463078952,1.363946056,0,1.363946056,1577678.1,0.750412023
07-07-1981,1.438296056,1.376337981,0,1.41970799,758577.1,0.779106236
08-07-1981,1.438296056,1.413511968,0,1.413511968,756559.1,0.775917745
09-07-1981,1.425904012,1.407317019,0,1.413511968,100875.1,0.775917745
10-07-1981,1.425904012,1.388728952,0,1.388728952,768664.1,0.763164556
13-07-1981,1.413511968,1.388728952,0,1.413511968,488233.1,0.775917745
14-07-1981,1.413511968,1.388728952,0,1.394924974,445866.1,0.766353106
15-07-1981,1.41970799,1.401120996,0,1.413511968,766647.1,0.775917745
16-07-1981,1.425904012,1.401120996,0,1.41970799,2180908.1,0.779106236
17-07-1981,1.450687027,1.413511968,0,1.450687027,488233.1,0.795047855
20-07-1981,1.506450033,1.444491005,0,1.506450033,1077340.1,0.8237432
21-07-1981,1.518841004,1.494057989,0,1.506450033,1335579.1,0.8237432
22-07-1981,1.525037026,1.487861967,0,1.487861967,1979159.1,0.814177728
23-07-1981,1.463078952,1.438296056,0,1.463078952,181574.1,0.80142442
24-07-1981,1.512644982,1.444491005,0,1.512644982,149294.1,0.826930618
27-07-1981,1.562211967,1.525037026,0,1.525037026,312711.1,0.833307302
28-07-1981,1.531233048,1.512644982,0,1.512644982,240081.1,0.826930618
29-07-1981,1.518841004,1.500254011,0,1.512644982,877609.1,0.826930618
30-07-1981,1.525037026,1.475470996,0,1.481665945,532618.1,0.810989058
31-07-1981,1.512644982,1.463078952,0,1.512644982,2332220.1,0.826930618
03-08-1981,1.531233048,1.494057989,0,1.494057989,861469.1,0.817365801
04-08-1981,1.512644982,1.494057989,0,1.500254011,187627.1,0.82055459
05-08-1981,1.512644982,1.500254011,0,1.500254011,831206.1,0.82055459
06-08-1981,1.531233048,1.506450033,0,1.531233048,577003.1,0.83649627
07-08-1981,1.537428951,1.512644982,0,1.537428951,3175531.1,0.839683568
10-08-1981,1.562211967,1.525037026,0,1.549820042,68595.1,0.846060431
11-08-1981,1.611777997,1.537428951,0,1.586994982,712174.1,0.865190244
12-08-1981,1.586994982,1.556015944,0,1.556015944,254204.1,0.849248862
13-08-1981,1.574604011,1.537428951,0,1.574604011,137189.1,0.858813739
14-08-1981,1.568407989,1.537428951,0,1.549820042,1220582.1,0.846060431
17-08-1981,1.549820042,1.525037026,0,1.525037026,88770.1,0.833307302
18-08-1981,1.562211967,1.525037026,0,1.537428951,207802.1,0.839683568
19-08-1981,1.568407989,1.537428951,0,1.568407989,833224.1,0.855625606
20-08-1981,1.599387026,1.574604011,0,1.586994982,589107.1,0.865190244
21-08-1981,1.586994982,1.556015944,0,1.562211967,429726.1,0.852437234
24-08-1981,1.54362402,1.525037026,0,1.525037026,746472.1,0.833307302
25-08-1981,1.512644982,1.475470996,0,1.487861967,2380640.1,0.814177728
26-08-1981,1.512644982,1.475470996,0,1.506450033,558845.1,0.8237432
27-08-1981,1.500254011,1.450687027,0,1.450687027,1622063.1,0.795047855
28-08-1981,1.463078952,1.407317019,0,1.425904012,1260932.1,0.782294846
31-08-1981,1.456883049,1.41970799,0,1.425904012,738402.1,0.782294846
01-09-1981,1.438296056,1.388728952,0,1.41970799,2973782.1,0.779106236
02-09-1981,1.450687027,1.425904012,0,1.438296056,464023.1,0.78867147
03-09-1981,1.438296056,1.401120996,0,1.407317019,639545.1,0.772729969
04-09-1981,1.401120996,1.370141959,0,1.401120996,1186285.1,0.76954124
08-09-1981,1.401120996,1.370141959,0,1.38253305,1208477.1,0.759976423
09-09-1981,1.413511968,1.376337981,0,1.401120996,702087.1,0.76954124
10-09-1981,1.463078952,1.413511968,0,1.450687027,1006728.1,0.795047855
11-09-1981,1.469274974,1.450687027,0,1.469274974,2903170.1,0.804612851
14-09-1981,1.487861967,1.456883049,0,1.475470996,742437.1,0.807801402
15-09-1981,1.463078952,1.444491005,0,1.444491005,510425.1,0.791859245
16-09-1981,1.425904012,1.363946056,0,1.376337981,1390052.1,0.756788647
17-09-1981,1.388728952,1.339163041,0,1.34535799,2110296.1,0.740846789
18-09-1981,1.34535799,1.314378953,0,1.314378953,1478821.1,0.724905348
21-09-1981,1.339163041,1.29579196,0,1.326770997,1622063.1,0.731281734
22-09-1981,1.357750034,1.326770997,0,1.357750034,1204442.1,0.747223115
23-09-1981,1.351554012,1.314378953,0,1.320574975,1303299.1,0.728093541
24-09-1981,1.370141959,1.332967019,0,1.34535799,1361807.1,0.740846789
25-09-1981,1.326770997,1.314378953,0,1.320574975,506390.1,0.728093541
28-09-1981,1.326770997,1.289596057,0,1.314378953,2776068.1,0.724905348
29-09-1981,1.357750034,1.308184004,0,1.308184004,2168803.1,0.721717453
30-09-1981,1.363946056,1.308184004,0,1.363946056,976466.1,0.750412023
01-10-1981,1.363946056,1.339163041,0,1.339163041,1063218.1,0.737658834
02-10-1981,1.407317019,1.357750034,0,1.394924974,1303299.1,0.766353106
05-10-1981,1.438296056,1.407317019,0,1.41970799,2108279.1,0.779106236
06-10-1981,1.475470996,1.432100034,0,1.438296056,752524.1,0.78867147
07-10-1981,1.456883049,1.432100034,0,1.456883049,2346343.1,0.798235929
08-10-1981,1.463078952,1.444491005,0,1.444491005,675860.1,0.791859245
09-10-1981,1.456883049,1.438296056,0,1.438296056,683930.1,0.78867147
12-10-1981,1.438296056,1.413511968,0,1.432100034,117015.1,0.785483277
13-10-1981,1.438296056,1.425904012,0,1.432100034,270344.1,0.785483277
14-10-1981,1.432100034,1.388728952,0,1.401120996,1010763.1,0.76954124
15-10-1981,1.388728952,1.388728952,0,1.388728952,2675194.1,0.763164556
16-10-1981,1.388728952,1.376337981,0,1.388728952,2989922.1,0.763164556
19-10-1981,1.425904012,1.38253305,0,1.425904012,181574.1,0.782294846
20-10-1981,1.463078952,1.413511968,0,1.463078952,645597.1,0.80142442
21-10-1981,1.481665945,1.450687027,0,1.456883049,593142.1,0.798235929
22-10-1981,1.450687027,1.425904012,0,1.450687027,407533.1,0.795047855
23-10-1981,1.456883049,1.438296056,0,1.438296056,625422.1,0.78867147
26-10-1981,1.456883049,1.425904012,0,1.425904012,1333562.1,0.782294846
27-10-1981,1.475470996,1.438296056,0,1.463078952,794892.1,0.80142442
28-10-1981,1.512644982,1.438296056,0,1.500254011,702087.1,0.82055459
29-10-1981,1.525037026,1.481665945,0,1.494057989,520513.1,0.817365801
30-10-1981,1.531233048,1.500254011,0,1.525037026,907871.1,0.833307302
02-11-1981,1.599387026,1.54362402,0,1.599387026,669807.1,0.871566689
03-11-1981,1.599387026,1.562211967,0,1.58079896,268326.1,0.862001574
04-11-1981,1.586994982,1.537428951,0,1.537428951,326834.1,0.839683568
05-11-1981,1.531233048,1.500254011,0,1.500254011,135172.1,0.82055459
06-11-1981,1.537428951,1.506450033,0,1.537428951,324816.1,0.839683568
09-11-1981,1.586994982,1.537428951,0,1.586994982,191662.1,0.865190244
10-11-1981,1.58079896,1.525037026,0,1.525037026,300606.1,0.833307302
11-11-1981,1.549820042,1.537428951,0,1.549820042,236046.1,0.846060431
12-11-1981,1.58079896,1.562211967,0,1.574604011,153329.1,0.858813739
13-11-1981,1.562211967,1.512644982,0,1.512644982,322799.1,0.826930618
16-11-1981,1.525037026,1.512644982,0,1.512644982,112980.1,0.826930618
17-11-1981,1.506450033,1.481665945,0,1.506450033,597177.1,0.8237432
18-11-1981,1.518841004,1.481665945,0,1.518841004,221924.1,0.83011905
19-11-1981,1.512644982,1.475470996,0,1.512644982,163417.1,0.826930618
20-11-1981,1.518841004,1.487861967,0,1.506450033,187627.1,0.8237432
23-11-1981,1.537428951,1.487861967,0,1.487861967,310694.1,0.814177728
24-11-1981,1.500254011,1.456883049,0,1.475470996,1484874.1,0.807801402
25-11-1981,1.487861967,1.475470996,0,1.481665945,270344.1,0.810989058
27-11-1981,1.487861967,1.469274974,0,1.487861967,292536.1,0.814177728
30-11-1981,1.487861967,1.469274974,0,1.469274974,163417.1,0.804612851
01-12-1981,1.487861967,1.456883049,0,1.469274974,395428.1,0.804612851
02-12-1981,1.494057989,1.450687027,0,1.475470996,1797585.1,0.807801402
03-12-1981,1.512644982,1.475470996,0,1.500254011,1081375.1,0.82055459
04-12-1981,1.54362402,1.506450033,0,1.512644982,351044.1,0.826930618
07-12-1981,1.512644982,1.456883049,0,1.463078952,1043043.1,0.80142442
08-12-1981,1.481665945,1.450687027,0,1.481665945,119032.1,0.810989058
09-12-1981,1.500254011,1.463078952,0,1.481665945,151312.1,0.810989058
10-12-1981,1.487861967,1.463078952,0,1.463078952,391393.1,0.80142442
11-12-1981,1.456883049,1.438296056,0,1.438296056,4827857.1,0.78867147
14-12-1981,1.444491005,1.41970799,0,1.432100034,1083393.1,0.785483277
15-12-1981,1.438296056,1.413511968,0,1.438296056,2239415.1,0.78867147
16-12-1981,1.450687027,1.401120996,0,1.401120996,792874.1,0.76954124
17-12-1981,1.407317019,1.394924974,0,1.401120996,125084.1,0.76954124
18-12-1981,1.432100034,1.407317019,0,1.413511968,314729.1,0.775917745
21-12-1981,1.425904012,1.401120996,0,1.407317019,443848.1,0.772729969
22-12-1981,1.407317019,1.376337981,0,1.376337981,1210495.1,0.756788647
23-12-1981,1.388728952,1.370141959,0,1.370141959,268326.1,0.753599858
24-12-1981,1.38253305,1.370141959,0,1.38253305,114997.1,0.759976423
28-12-1981,1.388728952,1.370141959,0,1.370141959,56490.1,0.753599858
29-12-1981,1.363946056,1.357750034,0,1.357750034,1426366.1,0.747223115
30-12-1981,1.351554012,1.34535799,0,1.351554012,1333562.1,0.744034803
31-12-1981,1.357750034,1.34535799,0,1.34535799,736384.1,0.740846789
04-01-1982,1.38253305,1.357750034,0,1.38253305,1890389.1,0.759976423
05-01-1982,1.38253305,1.351554012,0,1.357750034,1670483.1,0.747223115
06-01-1982,1.376337981,1.351554012,0,1.363946056,619370.1,0.750412023
07-01-1982,1.38253305,1.351554012,0,1.376337981,540688.1,0.756788647
08-01-1982,1.413511968,1.388728952,0,1.407317019,1063218.1,0.772729969
11-01-1982,1.401120996,1.351554012,0,1.357750034,544723.1,0.747223115
12-01-1982,1.351554012,1.332967019,0,1.351554012,2368535.1,0.744034803
13-01-1982,1.351554012,1.339163041,0,1.351554012,161399.1,0.744034803
14-01-1982,1.351554012,1.332967019,0,1.332967019,1182250.1,0.734470463
15-01-1982,1.339163041,1.326770997,0,1.339163041,895766.1,0.737658834
18-01-1982,1.357750034,1.332967019,0,1.357750034,338939.1,0.747223115
19-01-1982,1.370141959,1.34535799,0,1.357750034,179557.1,0.747223115
20-01-1982,1.351554012,1.339163041,0,1.339163041,349026.1,0.737658834
21-01-1982,1.320574975,1.289596057,0,1.289596057,4384009.1,0.712151802
22-01-1982,1.308184004,1.289596057,0,1.29579196,1214530.1,0.715340054
25-01-1982,1.289596057,1.277204967,0,1.289596057,1234705.1,0.712151802
26-01-1982,1.301987982,1.264813042,0,1.264813042,1539346.1,0.699399328
27-01-1982,1.25861702,1.240030026,0,1.252420998,2767998.1,0.693022287
28-01-1982,1.339163041,1.289596057,0,1.332967019,2630809.1,0.734470463
29-01-1982,1.363946056,1.34535799,0,1.357750034,875591.1,0.747223115
01-02-1982,1.38253305,1.339163041,0,1.339163041,1083393.1,0.737658834
02-02-1982,1.388728952,1.351554012,0,1.376337981,457971.1,0.756788647
03-02-1982,1.388728952,1.351554012,0,1.370141959,502355.1,0.753599858
04-02-1982,1.370141959,1.339163041,0,1.363946056,577003.1,0.750412023
05-02-1982,1.351554012,1.326770997,0,1.339163041,806997.1,0.737658834
08-02-1982,1.351554012,1.308184004,0,1.320574975,643580.1,0.728093541
09-02-1982,1.314378953,1.289596057,0,1.314378953,1089445.1,0.724905348
10-02-1982,1.339163041,1.314378953,0,1.339163041,1337597.1,0.737658834
11-02-1982,1.351554012,1.332967019,0,1.332967019,566915.1,0.734470463
12-02-1982,1.34535799,1.332967019,0,1.332967019,1164093.1,0.734470463
16-02-1982,1.351554012,1.326770997,0,1.339163041,722262.1,0.737658834
17-02-1982,1.34535799,1.326770997,0,1.326770997,976466.1,0.731281734
18-02-1982,1.351554012,1.326770997,0,1.339163041,1559521.1,0.737658834
19-02-1982,1.351554012,1.339163041,0,1.339163041,585073.1,0.737658834
22-02-1982,1.376337981,1.326770997,0,1.326770997,2045736.1,0.731281734
23-02-1982,1.326770997,1.289596057,0,1.308184004,629457.1,0.721717453
24-02-1982,1.351554012,1.314378953,0,1.339163041,254204.1,0.737658834
25-02-1982,1.357750034,1.339163041,0,1.339163041,129119.1,0.737658834
26-02-1982,1.357750034,1.332967019,0,1.351554012,308676.1,0.744034803
01-03-1982,1.376337981,1.363946056,0,1.363946056,1063218.1,0.750412023
02-03-1982,1.413511968,1.363946056,0,1.401120996,2326168.1,0.76954124
03-03-1982,1.401120996,1.351554012,0,1.351554012,1549433.1,0.744034803
04-03-1982,1.34535799,1.289596057,0,1.301987982,1426366.1,0.718528724
05-03-1982,1.320574975,1.289596057,0,1.320574975,1123743.1,0.728093541
08-03-1982,1.34535799,1.314378953,0,1.314378953,813049.1,0.724905348
09-03-1982,1.326770997,1.246224976,0,1.308184004,1559521.1,0.721717453
10-05-2019,42,45,41.060001,41.57,41.57,186322500
13-05-2019,38.790001,39.240002,36.080002,37.099998,37.099998,79442400
14-05-2019,38.310001,39.959999,36.849998,39.959999,39.959999,46661100
15-05-2019,39.369999,41.880001,38.950001,41.290001,41.290001,36086100
16-05-2019,41.48,44.060001,41.25,43,43,38115500
17-05-2019,41.98,43.290001,41.27,41.91,41.91,20225700
20-05-2019,41.189999,41.68,39.459999,41.59,41.59,29222300
21-05-2019,42,42.240002,41.25,41.5,41.5,10802900
22-05-2019,41.049999,41.279999,40.5,41.25,41.25,9089500
23-05-2019,40.799999,41.09,40.02,40.470001,40.470001,11119900
24-05-2019,41.279999,41.509998,40.5,41.509998,41.509998,8786800
28-05-2019,41.700001,41.799999,40.599998,40.950001,40.950001,13391600
29-05-2019,40.52,40.709999,39.146999,39.939999,39.939999,14060400
30-05-2019,40.07,40.380001,39.5,39.799999,39.799999,26451900
31-05-2019,41.150002,41.57,39.41,40.41,40.41,23209800
03-06-2019,40.743999,41.849998,40.240002,41.25,41.25,16605300
04-06-2019,42.560001,42.880001,40.700001,42.75,42.75,23432100
05-06-2019,42.869999,45.66,42.5,45,45,28609600
06-06-2019,45,45.75,44.279999,44.919998,44.919998,16403700
07-06-2019,44.919998,45.669998,44.130001,44.16,44.16,12654700
10-06-2019,44.02,44.59,42.529999,42.610001,42.610001,11618700
11-06-2019,43.220001,43.650002,41.799999,42.450001,42.450001,9095000
12-06-2019,42.52,42.650002,41.709999,42.169998,42.169998,5965300
13-06-2019,43.049999,44.349998,42.799999,44.310001,44.310001,10178900
14-06-2019,44.75,44.799999,43.110001,43.23,43.23,7902200
17-06-2019,43.279999,44.078999,42.93,43.779999,43.779999,6557600
18-06-2019,44.299999,44.889999,43.75,43.860001,43.860001,7313600
19-06-2019,44.459999,45.5,43.950001,44.860001,44.860001,10331500
20-06-2019,45.029999,45.290001,43.509998,43.860001,43.860001,9567400
21-06-2019,43.849998,44.139999,43.380001,44,44,4974000
24-06-2019,44,44.07,42.82,43.09,43.09,5985100
25-06-2019,43.279999,43.790001,42.443001,43.09,43.09,5753300
26-06-2019,43.25,43.400002,42.360001,42.5,42.5,8109100
27-06-2019,43.349998,45.299999,43.200001,45.130001,45.130001,20155100
28-06-2019,45.099998,47.080002,45.080002,46.380001,46.380001,28657000
01-07-2019,46.98,47.040001,44.060001,44.27,44.27,17660500
02-07-2019,44.549999,44.68,43.75,44,44,11881300
03-07-2019,44,44.459999,43.790001,44.23,44.23,3380000
05-07-2019,44.310001,44.549999,43.009998,43.529999,43.529999,8239500
08-07-2019,43.59,43.849998,42.75,42.950001,42.950001,9304100
09-07-2019,43.18,44.23,42.98,44.200001,44.200001,5251600
10-07-2019,44.48,44.799999,43.560001,43.700001,43.700001,9746500
11-07-2019,44.099998,44.290001,43.310001,43.990002,43.990002,8050900
12-07-2019,44.16,44.240002,43.389999,43.990002,43.990002,8760500
15-07-2019,44.200001,44.700001,43.970001,44.529999,44.529999,5811200
16-07-2019,44.599998,44.98,44.02,44.130001,44.130001,5613300
17-07-2019,44.060001,44.349998,43.52,43.619999,43.619999,5854100
18-07-2019,43.5,43.849998,43.189999,43.709999,43.709999,4078700
19-07-2019,43.900002,44.085999,43.16,43.18,43.18,4021000
22-07-2019,43.25,43.720001,43.009998,43.689999,43.689999,3815300
23-07-2019,43.75,44.310001,43.110001,43.360001,43.360001,5110100
24-07-2019,43.360001,43.869999,43.360001,43.759998,43.759998,3775700
25-07-2019,43.720001,43.959999,43.209999,43.400002,43.400002,4412000
26-07-2019,43.419998,44.959999,43.389999,44.52,44.52,7598800
29-07-2019,45,45.626999,43.119999,43.880001,43.880001,8652200
30-07-2019,43.709999,43.740002,42.490002,42.59,42.59,7686300
31-07-2019,42.599998,42.98,41.84,42.139999,42.139999,5970800
01-08-2019,42.139999,42.535999,41,41.310001,41.310001,7349700
02-08-2019,41.029999,41.060001,39.950001,40.400002,40.400002,8225700
05-08-2019,39.349998,39.419998,38.432999,39.049999,39.049999,9799300
06-08-2019,39.68,40.807999,38.360001,39.150002,39.150002,8570300
07-08-2019,39.060001,39.990002,38.32,39.700001,39.700001,8896000
08-08-2019,41.98,43,41.25,42.970001,42.970001,29610500
09-08-2019,39.560001,40.68,38.709999,40.049999,40.049999,35138800
12-08-2019,39.830002,39.950001,37,37,37,21231300
13-08-2019,37,37.459999,36.119999,36.450001,36.450001,18990600
14-08-2019,36,36.299999,33.360001,33.959999,33.959999,24481600
15-08-2019,34.52,34.549999,32.919998,33.220001,33.220001,13265800
16-08-2019,33.459999,35.48,33.400002,35.23,35.23,13883200
19-08-2019,35.529999,35.799999,34.369999,34.610001,34.610001,10853100
20-08-2019,34.48,36.07,34.389999,35.290001,35.290001,10760700
21-08-2019,35.5,35.830002,34.75,34.91,34.91,7923000
22-08-2019,34.799999,34.91,33.52,34,34,8513300
23-08-2019,33.650002,34.23,33.119999,33.43,33.43,8160600
26-08-2019,33.669998,33.830002,33.060001,33.310001,33.310001,5662500
27-08-2019,33.689999,34.240002,32.98,33.110001,33.110001,6574800
28-08-2019,32.560001,33.049999,32.259998,32.59,32.59,6245500
29-08-2019,32.900002,33.299999,32.599998,32.759998,32.759998,5772200
30-08-2019,33,33.130001,32.040001,32.57,32.57,6628700
03-09-2019,32.099998,32.529999,30.665001,30.700001,30.700001,12154000
04-09-2019,30.91,32.360001,30.85,31.99,31.99,10357600
05-09-2019,32.330002,33.029999,32.25,32.509998,32.509998,7933300
06-09-2019,32.709999,32.740002,31.41,31.860001,31.860001,7036000
09-09-2019,32.049999,32.389999,31.459999,32.240002,32.240002,7448400
10-09-2019,32,33.740002,31.65,33.509998,33.509998,10817100
11-09-2019,33.380001,35.139999,33.02,34,34,14715800
12-09-2019,34.139999,34.486,33.330002,34.07,34.07,7734800
13-09-2019,34.25,34.435001,32.939999,33.25,33.25,9428600
16-09-2019,33.599998,34.799999,33.470001,34.43,34.43,7942600
17-09-2019,34.75,34.75,33.549999,34.290001,34.290001,5561300
18-09-2019,34.349998,34.889999,33.75,34.259998,34.259998,6608300
19-09-2019,34.200001,34.639999,33.68,33.82,33.82,6869600
20-09-2019,33.98,34.216999,32.5,32.599998,32.599998,11935400
23-09-2019,32.52,33.009998,32.060001,33,33,5513000
24-09-2019,33,33.145,31.01,31.299999,31.299999,10579900
25-09-2019,31.27,31.719999,30.76,31.68,31.68,7875000
26-09-2019,31.719999,32.130001,31.129999,31.57,31.57,6058700
27-09-2019,31.709999,31.9,30.129999,30.290001,30.290001,11846700
30-09-2019,30.4,30.735001,30.17,30.469999,30.469999,4986600
01-10-2019,30.370001,30.51,28.65,29.15,29.15,13380200
02-10-2019,28.67,29.549999,28.309999,29,29,8782400
03-10-2019,28.969999,29.879999,28.52,29.719999,29.719999,9412000
04-10-2019,29.9,30.18,28.9,29.67,29.67,8597700
07-10-2019,30.6,30.75,29.83,30.370001,30.370001,10083800
08-10-2019,30.01,30.15,29.17,29.280001,29.280001,7769100
09-10-2019,29.620001,29.620001,28.809999,29.07,29.07,7112900
10-10-2019,29.209999,29.280001,28.58,28.870001,28.870001,7716300
11-10-2019,28.950001,30.4,28.940001,30.129999,30.129999,10216900
14-10-2019,30.219999,31.540001,29.819,31.120001,31.120001,7945400
15-10-2019,31.200001,32.169998,31.195,32,32,7843800
16-10-2019,31.799999,32.380001,31.438,31.870001,31.870001,7781600
17-10-2019,31.799999,32.93,31.450001,32.619999,32.619999,7200800
18-10-2019,32.549999,32.66,31.27,32.060001,32.060001,7844500
21-10-2019,31.950001,32.283001,31.184999,31.41,31.41,7203400
22-10-2019,31.41,33.889999,30.219999,32.529999,32.529999,19214800
23-10-2019,32.869999,33.27,32.169998,33.049999,33.049999,6709800
24-10-2019,33,33.419998,32.509998,33.279999,33.279999,6729300
25-10-2019,33.200001,33.48,32.610001,32.709999,32.709999,8077300
28-10-2019,32.900002,33.355,32.5,33.220001,33.220001,7532800
29-10-2019,32.369999,32.919998,31.815001,32.419998,32.419998,9319200
30-10-2019,32.509998,33.799999,32.110001,33.75,33.75,10732700
31-10-2019,33.23,33.360001,31.26,31.5,31.5,15912400
01-11-2019,31.450001,31.700001,30.740999,31.370001,31.370001,10434300
04-11-2019,31.450001,31.75,30.120001,31.08,31.08,28787400
05-11-2019,29.129999,29.299999,27.969999,28.02,28.02,51963500
06-11-2019,26.059999,27.549999,25.58,26.940001,26.940001,130965700
07-11-2019,26.799999,27.42,26.450001,27.379999,27.379999,65861400
08-11-2019,27.48,27.620001,26.915001,27.01,27.01,44923600
11-11-2019,27.030001,27.209999,26.23,27.139999,27.139999,41138100
12-11-2019,27.379999,27.66,26.66,26.700001,26.700001,37095400
13-11-2019,26.469999,26.82,26.139999,26.709999,26.709999,32678300
14-11-2019,26.799999,26.860001,25.665001,25.99,25.99,27893900
15-11-2019,26.18,26.799999,25.955,26.790001,26.790001,41236200
18-11-2019,26.799999,27,26.299999,26.75,26.75,35916100
19-11-2019,26.77,27.219999,26.610001,27.049999,27.049999,31793500
20-11-2019,27.059999,28.4,26.945,28.030001,28.030001,52746600
21-11-2019,28.67,29.6,28.5,29.459999,29.459999,54551400
22-11-2019,29.84,30.129999,29.209999,29.559999,29.559999,42302900
25-11-2019,28.690001,29.6,28.379999,29.110001,29.110001,36967500
26-11-2019,29.49,30.15,29.360001,29.530001,29.530001,28746600
27-11-2019,29.42,29.59,28.879999,29.49,29.49,22421400
29-11-2019,29.41,29.85,29.25,29.6,29.6,8115100
02-12-2019,29.32,29.525,28.700001,28.98,28.98,16927100
03-12-2019,28.200001,29.33,28.15,29.02,29.02,25252400
04-12-2019,29.1,29.200001,28.700001,29.059999,29.059999,22517600
05-12-2019,28.940001,28.99,28.18,28.65,28.65,22504300
06-12-2019,28.4,28.924999,27.799999,27.860001,27.860001,32816100
09-12-2019,27.959999,28.360001,27.68,27.68,27.68,20977300
10-12-2019,27.73,27.993,27.605,27.889999,27.889999,23602700
11-12-2019,27.99,28.545,27.85,28.42,28.42,23281700
12-12-2019,28.290001,28.75,28.190001,28.690001,28.690001,23569900
13-12-2019,28.58,28.84,28.27,28.49,28.49,25431600
16-12-2019,29.110001,30.129999,29.1,30.049999,30.049999,57382500
17-12-2019,30.370001,30.42,29.530001,29.75,29.75,38250700
18-12-2019,29.620001,30.139999,29.34,30.129999,30.129999,35375100
19-12-2019,29.84,30.17,29.530001,29.99,29.99,33799700
20-12-2019,30.1,31.030001,29.85,30.450001,30.450001,95455100
23-12-2019,30.49,30.940001,29.83,30.33,30.33,31209100
24-12-2019,30.33,30.84,30.110001,30.440001,30.440001,12938600
26-12-2019,30.469999,30.790001,30.030001,30.67,30.67,22200800
27-12-2019,30.799999,31.059999,30.17,30.17,30.17,18462200
30-12-2019,30.129999,30.200001,29.35,29.74,29.74,18805900
31-12-2019,29.110001,29.950001,28.9,29.74,29.74,16228400
02-01-2020,29.940001,31,29.790001,30.99,30.99,20578900
03-01-2020,30.620001,31.43,30.48,31.370001,31.370001,18822700
06-01-2020,31.01,32.060001,31,31.58,31.58,21204700
07-01-2020,31.790001,32.84,31.360001,32.810001,32.810001,30119600
08-01-2020,32.73,34.52,32.459999,33.93,33.93,43944400
09-01-2020,34.450001,34.470001,33.220001,33.970001,33.970001,29385500
10-01-2020,34.080002,34.990002,33.834999,34.009998,34.009998,34266400
13-01-2020,34.290001,34.34,33.549999,34.139999,34.139999,16915800
14-01-2020,34.200001,35.02,33.919998,34.84,34.84,26019000
15-01-2020,34.900002,35.148998,34.509998,35.009998,35.009998,20762200
16-01-2020,35.029999,35.060001,34.18,34.68,34.68,21947800
17-01-2020,34.970001,35.25,34.650002,35.130001,35.130001,17251200
21-01-2020,35.5,37.799999,35.41,37.599998,37.599998,48746700
22-01-2020,37.939999,37.939999,36.919998,37.040001,37.040001,29765200
23-01-2020,36.970001,37.950001,36.724998,37.400002,37.400002,21366000
24-01-2020,37.5,37.665001,36.25,36.799999,36.799999,21598000
27-01-2020,35.23,36.650002,34.189999,36.299999,36.299999,18818000
28-01-2020,37.139999,37.330002,36.040001,37.009998,37.009998,28974000
29-01-2020,36.98,37.564999,36.799999,36.990002,36.990002,16863000
30-01-2020,36.82,37.132,35.950001,36.68,36.68,22847000
31-01-2020,37,37.040001,35.689999,36.290001,36.290001,21553700
03-02-2020,36.75,37.639999,36.529999,37.59,37.59,23494600
04-02-2020,37.869999,38.990002,37.259998,38.529999,38.529999,32425900
05-02-2020,38.889999,38.970001,36.735001,36.810001,36.810001,38413300
06-02-2020,37.299999,37.389999,36.73,37.09,37.09,52699300
07-02-2020,39.98,41,38.860001,40.630001,40.630001,112325800
10-02-2020,40.650002,41.34,39.959999,40.009998,40.009998,60840800
11-02-2020,40.25,41.465,40.049999,41.27,41.27,33896000
12-02-2020,41.5,41.860001,41.064999,41.25,41.25,26444900
13-02-2020,40.93,41.549999,40,40.09,40.09,23850900
14-02-2020,40.02,40.310001,38.700001,39.66,39.66,32014200
18-02-2020,39.490002,40.27,39.450001,40.18,40.18,22149300
